矢	108	(⿰,㇒,天)	^
𠄠	0	(⿱,一,一)	.
会	16993	(⿱,{88},𠫔)	
会	16993	(⿱,𠆢,云)	
呢	17443	(⿰,口,尼)	
頁	68	(⿱,丆,貝)	
頁	68	(⿱,𦣻,八)	
且	1851	(⿴,𠀃,𠄠)	.
厂	631	(⿱,一,丿)	.
占	895	(⿱,⺊,口)	
各	4567	(⿱,夂,口)	
下	13698	(⿱,一,卜)	^
地	16436	(⿰,土,也)	
乍	31	(⿸,(⿱,𠂉,丨),二)	.
石	2069	(⿸,丆,口)	
分	10846	(⿱,八,刀)	
音	1928	(⿱,立,日)	
冋	0	(⿵,冂,口)	
戶	355	(⿸,𠂆,{50})	
戶	355	(⿱,㇒,尸)	
成	12720	(⿵,戊,𠃌)	
弓	69	(⿱,{50},㇉)	.
士	2463	(⿻,一,丄)	.
士	2463	(⿱,十,一)	.
行	15518	(⿰,彳,亍)	
丅	0	(⿱,一,丨)	.
丅	0	(⊖,下,丶)	.
万	4213	(⿸,丆,𠃌)	
⺈		⺈	..
事	15228	(⿻,(⿱,𠮛,{43}),亅)	
用	13640	(⿵,⺆,𰀁)	.
而	12081	(⿱,一,𦓐)	
山	4945	(⿶,凵,丨)	.
贝	235	(⿸,(⿵,冂,丿),丶)	.
和	14878	(⿰,禾,口)	
雨	850	(⿻,丅,(⿵,冂,(⿰,(⿱,丶,丶),(⿱,丶,丶))))	.
雨	850	(⿱,一,𠕒)	.
吾	122	(⿱,五,口)	
加	6716	(⿰,力,口)	
龷	0	(⿱,卄,一)	
羊	244	(⿱,䒑,𰀁)	
羊	244	(⿱,丷,(⿱,一,𰀁))	
冫	0	(⿱,丶,㇀)	.
手	7565	(⿱,㇒,(⿻,二,亅))	^
戸	600	(⿱,一,尸)	
𡭔	0	(⿲,㇒,丨,丶)	.
由	6924	(⿻,日,丨)	.
天	7110	(⿱,一,大)	^
多	11120	(⿱,夕,夕)	
九	6076	九	..
吅	0	(⿰,口,口)	
戊	7	(⿰,丿,戈)	.
⺀		⺀	..
㝵	0	(⿱,旦,寸)	
𫩠	0	(⿱,龸,口)	
得	13952	(⿰,彳,㝵)	
台	4605	(⿱,厶,口)	
國	13878	(⿴,囗,或)	
干	1420	(⿱,一,十)	^
反	3840	(⿸,𠂆,又)	
反	3840	(⿸,厂,又)	
火	1769	火	..
豕	1	(⿱,一,𧰨)	
𬺰	0	(⿻,一,亅)	.
𬺰	0	(⊖,才,㇒)	.
𫜹	0	(⿻,{50},一)	.
靑	0	(⿱,龶,円)	
靑	0	(⿱,龶,(⿵,⺆,丄))	
宂	0	(⿱,宀,几)	
宂	0	(⿱,宀,儿)	
咅	0	(⿱,立,口)	
拉	2294	(⿰,扌,立)	
巳	9	巳	..
穴	136	(⿱,宀,八)	
古	2400	(⿱,十,口)	
这	12828	(⿺,辶,文)	
乜	1855	乜	..
釒	0	釒	..
架	6879	(⿱,加,木)	
彡	0	(⿳,㇒,㇒,㇒)	.
癶	0	(⿰,{101},{102})	^
𠂒	0	(⿰,㇒,土)	.
𠂒	0	(⊖,生,一)	.
家	11904	(⿱,宀,豕)	
巴	1135	(⿻,巳,丨)	.
亲	1057	(⿱,立,木)	
𰃮	0	(⿱,𭕄,冖)	
冓	0	(⿱,𠀎,冉)	
𧾷	0	(⿱,口,止)	
交	4292	(⿱,亠,父)	
牛	653	(⿰,㇒,𰀁)	.
衤	0	(⿱,𪜊,𰀠)	.
衤	0	(⿷,礻,㇒)	.
𦓐	0	(⿱,㇒,𦉫)	^
化	6732	(⿰,亻,𠤎)	
化	6732	(⿰,亻,匕)	
唔	12020	(⿰,口,吾)	
能	10386	(⿰,䏍,𫧇)	
巠	0	(⿳,一,巛,工)	
卩	6	卩	..
爫	0	(⿱,㇒,𭕄)	
爫	0	(⿱,㇒,(⿲,㇒,丶,丶))	
喺	11659	(⿰,口,係)	
長	8785	(⿱,{76},{25})	
